text ,label
"The incident had happened at 8.30 p.m. on 12.4.1999 in the 
district of Hamirpur in the 
State of Uttar Pradesh. There was a long standing enimity between the appellants on one hand 
and the 
deceased Malkhan Singh and others on the other hand. In the year 1982 one Channa Singh, 
father of 
Malkhan Singh was murdered. The present appellant Karan Singh and his fathe 
r Sewa Singh were 
prosecuted for the murder. At that time the deceased Malkhan Singh was only 
7 to 8 years and the 
appellant Karan Singh had a grievance that the properties were being enjoyed by 
Malkhan Singh & 
others. On the date of the incident the deceased Malkhan Singh along with one M 
ohd. Idris - PW 2 
were engaged in thrashing of wheat. After the work, they went to take bath near the common pu 
mp. At 
that time all the appellants came down armed with axe and other weapons. As soon 
as they reached 
near Malkhan Singh, the second appellant Kanwar Bahadur Singh tried to give a blow on him bu 
t the 
blow fell on Mohd.Idris. Thereafter Malkhan Singh tried to run away but all the appell 
ants gave axe 
2 
blows and the attempt of PW 2 Mohd.Idris to save him was not successful. Mohd.Idris raised an 
alarm 
and on hearing that, Ramesh Kumar, brother in law of Malkhan Singh cam 
e to the place. The 
appellants then killed Malkhan Singh his mother Ram Murti and his dauther Km.Sadi. To save hi 
s life, 
Ramesh Kumar hid himself and saw the appellants going towards his house and he 
heard the crying 
sounds from the house and later he found the dead bodies of Guddu and 
Sobit, the children. The 
appellants then ran away. PW1 Ramesh Kumar with the help of one Akhlesh Kumar wrote a complai 
nt 
and lodged an FIR before the Muskhara police station.",murder
"The 
incident had taken place at about 9.00 p.m. on 15th May, 
1990. PW 5 - Kamla has deposed that in the morning of 
15-5-90 the deceased and Teja had gone to another village and 
returned therefrom in the evening at the time of sunset along 
with the accused Rama and Khatara. They all went to their 
houses and deceased came to his house at night. Kamla had 
gone to her bed and thereafter all the three accused arrived 
and grappled with her father. She woke up and raised a hue 
and cry. Teja threatened her that in case she raises a hue 
and cry she will be killed. Khatara laid her father down and 
stood on him. Teja put a knot of string in the neck of her 
father and after committing the murder, they all fled away. 
No role was attributed to Rama. On her raising alarm other 
persons, namely, Sewa, Taga and Phoolji arrived. She could 
not tell them about murder of her father at the hands of 
accused as she was perplexed. Thereafter accused - Rama took 
her to his house and advised her to make a statement that her 
father had died after consuming liquor; he had committed 
suicide and had been murdered. In this view she stated that 
her father was lying dead and was smelling liquor.",murder
"Ramachandra 
Reddy was married to Sujatha on 2.5.1999. At the initial stages 
of their marriage the deceased couple was staying with the 
bride’s relatives, significantly, not with her parents-in-law 
who are the remaining accused. They had set up their own 
separate residence about six months prior to the unfortunate 
incidents. On 26.3.2006 Sujatha was found murdered in the hotel 
room in Pondicherry [now Puducherry] rented by her soon to be 
deceased husband. Her body bore several stab wounds. 
Thereupon, Crime No.86/2006 under Section 302 IPC dated 
26.3.2006, leading to Charge Sheet No.59/2007 dated 31.5.2007 
under Sections 302, 498-A read with 34, IPC was registered. It 
then transpires that the husband of the deceased, namely, 
Ramachandra Reddy, possibly suffering from guilt and remorse, 
committed suicide shortly thereafter. The question before us is 
whether the criminal proceedings could or should have been 
continued against his parents, namely Vidyasagar and Narasamma, 
who had preferred a Discharge Petition under Section 227 of the 
Code of Criminal Procedure, 1973 (’Cr.PC’ henceforward) in which 
they eventually succeeded.",murder
"On 28th May, 1999 at about 9.00 a.m. the deceased left his 
house to visit his sister Kulwant Kaur living in another 
village about three kilometre away. He was expected to 
return by noon but after waiting till 1.00 p.m. his wife 
Surinder Kaur became anxious and asked Balbir Singh’s 
brother Kashmir Singh (PW.1) and her son Daljinder Singh 
(PW.2) to make enquiries, about Balbir Singh. Kashmir Singh 
and Daljinder Singh thereafter left for Kulwant Kaur’s 
house on foot and when they were about 50 yards short of 
Natha Singh’s chaki at about 1.30 p.m. they saw accused 
Chanan Singh and Lakhbir Singh each armed with a sickle and 
Ranjit Singh with a dang causing injuries to Balbir Singh. 
Balbir Singh died of his injuries at the spot. The matter 
was thereafter reported to police station Hajipur by 
Kashmir Singh",murder
"A.1 to A.4 were brothers and the remaining three 
were the sons of three of those brothers., Deceased had 
a field in the village adjacent to which the accused had 
another field. It appears that there was some boundary 
-2- 
dispute regarding the aforesaid lands. A quarrel took 
place between some of the accused on the one side and 
the deceased on the other side just on the previous day 
of the occurrence of this case. 
On the date of occurrence i.e. 28.5.1990 all 
the accused, some of them armed with Dharia (a stick 
with a sickle shaped metal fitted at the top) and others 
armed with sticks crossed over to the land of the 
deceased. Some of the assailants shouted for attacking 
the deceased of. All the accused thereafter showered 
blows on the deceased with Dharia or stick which each of 
them carried. Deceased fell on the ground, bled and 
died. 
F.I.R. was lodged by one of the brothers of the 
deceased at 5.45 p.m. The incident was witnessed by 
PW.3 Manuji who is the brother of the deceased, 
PW.10-Ganpat who is the son of the deceased and 
PW.11-Ranjit Singh who is the son of PW.3-Manaji.",murder
"The appellant is the father of the deceased Anjana, 
a young un-married girl about 17-18 years of age at the 
time of her death. As per the prosecution story the 
deceased had become pregnant on account of her relationship 
with PW.1-Maruti and that her parents, the appellant and 
his wife, had killed her in order to save the family 
honour. In this case many eye witnesses had been produced 
by the prosecution in evidence but almost all of them 
resiled during the course of the trial and the prosecution 
has ultimately rested on circumstantial evidence to prove 
its case.",murder
"at the time 
of occurrence, the nephew of the informant, namely, 
Sudhir Singh was talking to his ’Sala’ (brother-in-law) 
at the bungalow of the family and at that juncture, the 
informant was feeding his buffalo. In the meanwhile, 
both father and son came there using abusive language and 
enquired from Sudhir Singh as to why he had assaulted a 
child of their family. The informant then intervened and 
asked them not to behave in the manner which, however, 
....2/- 
.PA 
-2- 
prompted Radhey Singh to ask his son Deoshankar Singh, to 
kill them and it is thereupon Deoshankar Singh, the 
appellant herein, fired with a pistol and the bullet hit 
Sudhir Singh who fell down on sustaining injury and died. 
The medical evidence as is available on record lend 
credence to the ocular testimony of the prosecution 
witnesses.",murder
"O’clock at night, the informant was told by one of his 
Pardeep Kumar 
Date: 2015.07.01 
13:23:52 IST 
Reason: 
relatives that his (informant’s) 2nd daughter Gitali had 
Crl. Appeal No.1775 of 2010 
been set on fire by her husband, the accused-appellant 
herein. On receiving this information, the informant 
went to the house of the appellant on Canal East Road and 
found that his elder daughter Papiya and her husband had 
already reached there. His younger daughter Gitali was, 
however, not in the house although her husband 
(appellant) was present. The informant asked the 
appellant as to what had happened but he got no answer. 
Papiya told the informant that at about 12 O’clock the 
same night, Ashoka, a maid-servant working in the house 
of the appellant, informed her that the appellant had 
poured kerosene oil over Gitali and set her on fire. 
Gitali, it was learnt by the informant, had been admitted 
to a hospital. The informant on that basis requested the 
police to take suitable action against the appellant.",murder
"Balwant Singh and Jaswant Singh are two sons of Sharam Singh (PW 1). 
Both Balwant Singh and Jaswant Singh died prior to the date of the incident 
on 21.8.2000. Sharam Singh’s third son Kulwant Singh had two sons - 
Gurwinder Singh and Davinder Singh. Sarabjit Kaur was his wife. PW1 
(Sharam Singh) had 8 acres of land at Village Bhittewad, District Amritsar, 
which was mutated in his name. In the family partition, that 8 acres of 
land was divided into four shares, i.e. PW1 gave 2 acres of land each to 
his sons and wife and 2 acres of land was retained by him. 2nd appellant 
Jaj Singh and his brother Satnam Singh - accused and his mother Amarjit 
Kaur - accused, were pressurising on PW1 to get the land transferred in 
their names in the Revenue record. PW1 wanted them to spend the money for 
mutation, which was not done. There were frequent quarrels between PW1, 
2nd appellant and Amarjit Kaur on that. They nurtured a feeling that PW1, 
under the influence of his son Kulwant Singh, would not mutate their shares 
in their names. About 8 to 9 days prior to the incident, 2nd appellant, 
Satnam Singh and 1st appellant Gurvail Singh went to the house of PW1and 
threatened him that in case he did not give their share in the land and 
mutated in their names, they would kill him and his son Kulwant Singh. On 
20.8.2000, the appellants and other accused persons were found sitting on a 
cot outside the house of PW1, threatening PW1 and Kulwant Singh that they 
would not be spared, since the properties were not mutated in their names. 
4. PW1, on the intervening night of 20-21.8.2000, was sleeping in the 
drawing room of his house and Kulwant Singh, his wife Sarabjir Kaur and two 
sons Gurwinder Singh and Davinder Singh were sleeping in the courtyard. At 
about 1-1.30 a.m. on 21.8.2000, PW1 heard somebody knocking at the door of 
his house and he saw through the window the appellants, Satnam Singh and 
Amarjit Kaur. 1st appellant was carrying Toka, 2nd appellant was armed 
with Datar and Amarjit Kaur was carrying Kirpan. 2nd appellant Jaj Singh 
opened the attack and gave Datar blow to Kulwant Singh and his brother 
Satnam Singh and inflicted Kirpan blows on Sarabjit Kaur. 1st appellant 
Gurvail Singh, who was armed with Toka, starting assaulting Gurwinder Singh 
and Davinder Singh. PW1 tried to intervene and avoid the incident and 
raised hue and cry, which attracted Dalbag Singh and he opened the door of 
the Baithak room in which PW1 was kept locked. Due to this incident, 
Kulwant Singh, his wife Sarabjit Kaur and two sons Gurwinder Singh and 
Davinder Singh were murdered.",murder
"The appellant and his wife were working in a 
factory of one Satpal Singh, who was examined in 
the trial as PW2. 
2 
b. On 18.01.2006, the victim left the factory 
around 7.30 p.m. followed by the appellant who 
left the factory at about 8.40 p.m. 
c. According to PW2 Satpal Singh, in about 15 to 20 
minutes, the appellant came back to the factory 
in a perplexed condition. The appellant told the 
witness that his wife had committed suicide with 
the help of a rope. 
d. PW2 Satpal Singh then advised the appellant to 
visit a Police Station, whereafter the appellant 
left the factory. 
e. However, according to the prosecution, around 
2.30 a.m. on 19.01.2006, the appellant allegedly 
contacted one Joginder Singh, a rickshaw driver, 
who was later examined as PW1 in the trial. The 
appellant allegedly confessed to said PW1 
Joginder Singh that he had committed the murder 
of his wife and that he wanted the services of 
the rickshaw of PW1 Joginder Singh to dispose of 
the body. 
3 
f. At this stage, PW1 Joginder Singh informed the 
Police Constables, whereafter the appellant was 
taken in custody by the police and, as part of 
the investigation, he was taken to his house 
where dead body of his wife was found lying on 
the floor. 
g. The dead body of the victim was subjected to 
post-mortem which was conducted by Dr. Pooja 
Rastogi, who could not be examined as witness 
but the post-mortem report Ex.PW17/A was proved 
by PW17 Dr. B.N. Mishra.",murder
"The facts very briefly are that on 26.02.1991 at 11.20 P.M., the 
Assistant Sub-Inspector of Police of Police Station-City Dabwali, 
District Sirsa in Haryana, Madan Lal recorded a statement of Vandana 
at CHC Hospital, Mandi Dabwali. She stated that about two years ago, 
she was married to the appellant and the appellant used to taunt her 
on petty matters and earlier the appellant used to tease her for dowry 
and on being fed up with the habits of the appellant, on 26.02.1991 
between 7.00 and 7.30 P.M., she sprinkled kerosene on her and set 
herself on fire. The statement of Vandana was registered as First 
Information Report (FIR) by the S.I. of P.S. Dabwali, Kuldeep Singh. 
Soon thereafter on 26.02.1991, the Judicial Magistrate, First Class, 
R.S. Bagri, recorded a statement of Vandana under Section 164 of the 
Code of Criminal Procedure, 1973 (for short ’Cr.P.C.’) in which 
Vandana reiterated her statement to the Police. On 27.02.1991 at 2.20 
A.M., Vandana died. Post mortem was carried out on the body of 
Vandana (hereinafter referred to as ’the deceased’) by Dr. S.S. 
Bansal. The Police then took up the investigation and submitted a 
charge-sheet against the appellant.",murder
"she stated that he had come to the house at about 
3.00 p.m. and then left after having tea 
by saying that he wanted to meet his friends and thereafter, he 
again came back at 6.00 p.m. Vandana was playing in front of 
the house at that time. The accused told her that he would 
purchase biscuits for the child and took Vandana with him. They 
had gone towards the bus-stand and thereafter, neither Vandana 
nor the accused returned home. She had told her husband, PW1, 
about the incident on his return from work. PW2 also stated 
that on the next day body of deceased was found in the fields. 
There was blood in her nostrils and mouth. Marks of bites were 
found on her breast. There was swelling in the private parts of 
her body. She came to know the name of the accused 
subsequently. Her statement remained uncontroverted or nothing 
material came in her cross-examination. 
",murder
"at about 6 or 7 
A.M. on the 4th August, 1997 Prakash (PW.1) accompanied 
by his brother-Siya Ram (PW.2) had gone to the fields 
accompanied by their younger brother Brijendra Singh 
(since deceased), when they were surrounded by all the 
accused. Rajendra Singh then fired a shot at Brijendra 
Singh hitting him on his neck, Nirbhay, (one of the 
acquitted accused) also fired a shot which hit him on 
the left side of the chest whereas the third shot fired 
at Brijendra Singh by Mohan Singh hit him on his chin. 
The other accused also gave pharsa and lathi blows to 
the deceased.",murder
"The accused took the prosecutrix on his scooter at about 3.00 
P.M. Instead of taking the prosecutrix to Ghumarwin, he took her to 
Jablu stating that he had to collect the rent from his tenants. From Jablu, 
the accused took prosecutrix to Berthin. The accused reached Berthin at 
about 8.00 - 8.30 P.M. alongwith the prosecutrix. At Berthin, the 
accused bought some sweets and told the prosecutrix that he would take 
her to his house as it was dark. The accused instead of taking her to his 
house, took the scooter to some kachha road and made her to get down 
from the scooter. After spreading his pattu on the ground and gagging 
the prosecutrix mouth made her lie down; untied her salwar and 
committed the sexual intercourse with her forcibly. The accused then 
left her leaving behind his pattu and torch. After the accused had left, 
the prosecutrix saw some light from a house down the road. She walked 
upto that house and told the lady, Smt. Bimla Devi, (PW-2) residing 
there, of the incident. The prosecutrix stayed overnight in the house of 
PW-2. PW-2 told the whole incident to her husband (PW-3). In the 
morning PW-3 called villagers; the statement of prosecutrix was recorded 
by one of the villagers viz., Roop Singh (PW-4). The FIR was then 
registered at the Ghumarwin Police Station. The prosecutrix and the 
accused were got medically examined. The Investigating Officer took the 
apparel of the prosecutrix in his possession and the same was sent for 
chemical analysis alongwith vaginal slide and underwear of the accused.",murder
"On 17.5.1993, accused Raju @ Narinder firstly came to the 
house of Mahesh Kumar, who was at that time sleeping, but was 
asked to be woken up. Thus his father PW 4 Shiv Charan and 
brother PW 5 Vinod Kumar woke him up. When Mahesh came out of 
the house, some discussion between Mahesh and the appellant took 
place. Father Shiv Charan PW 4 got little suspicious as 
-2- 
appellant was insisting Mahesh to accompany him to the ground 
where some celebration of Dr. Ambedkar was going on. They went 
on a bicycle but PW 4 Shiv Charan asked his other son PW 5 Vinod 
to follow them. After travelling at certain distance, PW 5 
Vinod saw that his brother Mahesh was given several knife blows 
by the Appellant. On account of the said knife blows, Mahesh 
fell on the ground. PW 5 Vinod immediately informed his father 
PW 4 Shiv Charan of the said incident. Thereafter, appellant 
proceeded to the house of Krishan Gopal in the Railway Colony, 
Ambala Cant. saying that he had already taught a lesson to 
Mahesh and would now teach a lesson to Krishan Gopal. He was 
carrying, same knife which was used for the commission of the 
said offence. 
After reaching the house of Krishan Gopal, he started 
giving several knife blows to him in presence of his other 
brothers PW 13 Jawala Parshad and PW 14 Anil Kumar. They tried 
to intervene but were pushed away by the appellant. Their 
mother Smt. Shanti Devi, was cooking meals in the nearby 
kitchen, came to intervene, to save her son but she was also 
given knife blows on her chest by Appellant damaging her heart 
and lungs. Thus, in a fit of anger, to take revenge of eveteasing of his sister, the appellant caused murder of three 
persons.",murder
"The incident in question took place at around 2 p.m. on 9.12.2001, 
P.W.1 and her husband were working in the Postal Department and they are 
the owners of land in their native place, Kanjeerimalaipudur Kattukottagai. 
Thiruppathy (hereinafter referred to as the ‘deceased’) was employed with 
them as a farm servant. The land of the accused-appellant is situated 
adjacent to the land of P.W. 1. They had a dispute regarding water pipe line. 
Two days before the date of incident i.e. 9.12.2001 when the deceased was 
irrigating, the appellant closed the water pipe line. The deceased asked him 
why he had closed the water pipe line, the appellant abused him and 
assaulted him with a stick. The deceased filed a complaint in the 
Uppiliyapuram Police Station. When P.W. 1 and her husband came to know 
about the same on 11.12.2001, they wanted to convene a Panchayat and, 
therefore, P.W.1, her husband and others gathered in front of the house of 
P.W. 1 at about 2.00 p.m. At that time, the appellant and the second accused 
came in a TVS 50 vehicle and both of them pulled the deceased Thiruppathy 
and assaulted him with hands. They intervened and prevented them from 
attacking the deceased. When the deceased, Thiruppathy went to the house of 
Dhandapani, the appellant and the second accused followed the deceased. 
The appellant attacked the deceased, Thiruppathy with a wooden log on his 
right shoulder, right forearm and on his head and the deceased fell down and 
fainted. The second accused took out billhook out of his shirt and threatened 
the witnesses with dire consequences. Then the second accused gave billhook 
to the appellant and both of them ran away from the place of occurrence. 
Immediately thereafter, P.W. 1 and her husband, Ramalingam went to 
Uppiliyapuram Police Station and gave a complaint and on the basis of which 
F.I.R. was lodged and a case was registered as Crime No. 658/2001 under 
Section 302 I.P.C. and investigation started. P.W.12, conducted the PostMortem on 12.12.2001 and opined that the deceased appeared to have died 
of shock and haemorrhage due to injuries sustained on head.",murder
"On the 17th December 1999, the 
complainant and his wife went to Udhana at about 8.00 p.m. 
to attend a religious ceremony and on returning therefrom 
found that their daughter was missing. Frantic enquiries 
made by the family, bore no result. The complainant 
thereupon lodged a FIR at 2.30 a.m. on the 18th December 
1999 with the Rander Police Station to that effect. The 
complainant nevertheless continued to search for the child 
and in due course ascertained from one Bipinbhai Bhandari, 
one of his friends, who told him that his (Bhandari’s) old 
servant Bishnubhai had told him that he had seen the 
appellant taking the girl with him on his bicycle. This 
information was conveyed to the police by the complainant. 
The police made a search for the appellant but he could not be 
immediately found but was ultimately located the next day i.e. 
on the 19th December 1999 by Chandravadan Patel who 
spotted him sitting in an open space near the vegetable 
market. The appellant made an extra judicial confession to 
him that he had raped and killed the child. The police was, 
5 
accordingly, informed and they took the appellant into 
custody.",murder
"On the 24th December, 1988 at about 11.30 a.m. 
Rajaram (PW.1) was cutting some bushes about a furlong away 
from village Kataghat, when he heard the cries for help 
from somebody. He rushed to that side and saw Ramhet Gujar 
son of Atar Singh, Ramswarup Gujar and Narayan Gujar armed 
with a farsa, axe and ballam respectively assaulting Ram 
Het, son of Mangal Singh. On seeing what was happening he 
raised an alarm on which the accused ran away from the 
spot. PW.1 went close to Ram Het and found him lying dead 
with a very large number of injuries on all parts of his 
body. He then ran to village Kataghat to inform the 
relatives of the deceased i.e. his brother Jaswant Singh 
and father Mangal Singh as to what had transpired, and 
went on to the police station and ultimately lodged a 
report at 1.30 p.m.",murder
"A2 to A5 are the sons of A1. PW-1 Pandurangan is the 
younger brother of deceased Ranganathan, who was a former 
Member of Legislative Assembly. He was a member of ADMK 
political party. He used to, inter alia, run a rice mill. 
A1 to A5 were residing at Dharmapuri while the deceased was a 
resident of Madhikonpalayam Village. The relations between 
the accused and the deceased were strained. 
5. On 11/11/1992 at about 7.30 p.m. PW-1 Pandurangan, PW-4 
Jabbar and one Nanjappan were sitting near a bus stop at 
Dharmapuri. The deceased was also present. On seeing A2, 
the deceased asked PW-1 to go and collect donation for 
organizing a meeting at Dharmapuri in connection with the 
visit of a Minister. A2 refused to pay the amount and made 
some disparaging remarks about the deceased. The deceased got 
annoyed and told him that if he is not willing to pay 
donation he may not pay but he should not make such comments. 
A2 persisted in making comments and told the deceased that he 
will finish him one day. PW-1 intervened in the quarrel. 
Thereafter, the deceased and PW-1 got into a car and went to 
Madhikonpalayam. They alighted near the rice mill. They 
were discussing about the ensuing marriage of PW-1’s son. At 
about 1.15 p.m. PW-1 came out of the rice mill and saw A1 to 
A5 coming from the east. On seeing PW-1, A2 to A5 held his 
hands and A1 instigated others to kill him. A4 beat PW-1 
with a cycle chain on his head, back of chest and left side 
of the wrist. The others beat him with hands. PW-1 raised 
alarm. The deceased came out of the rice mill and 
intervened. A1 instigated his sons to kill him. Thereafter 
A3 to A5 held the hands of the deceased and A2 stabbed the 
deceased on the left side of his chest. The deceased fell 
down and all the accused ran away. PW-1 to PW-3 and PW-5 
rushed to the place and removed the deceased to 
the 
Government Hospital Dharmapuri where he was declared dead",murder
"The facts established are that in the intervening 11/12
March,1998
the accused who was medical practitioner caused the death of his fat
her in law,
mother in law and their three minor children due to poisoning by Pan curonium
bromide, the trade name of which is ‘Pavulon’, which was administered through
injection.
The facts of this case, as unfolded by the prosecution story s
hocked
judicial conscience. A greedy son-in-law with the intention of grabbi
ng the
property of father-in-law wiped out the entire family; even three minor i
nnocent
children were not spared.
that the accused was son-in-law of deceased 1 and 2 and 
he was 
practicing medicine. 
2. That he made the deceased family believe that they were suffering 
from AIDS, whereas it was a fact that no member of the family was 
suffering from AIDS. 
3. He took deceased No.1 to Dr. Ramesh Kumar (PW 9), go 
t him 
examined and also subjected him to various investigations for 
the 
purpose of arriving at diagnosis. 
4. That the accused also made them believe that he could treat th 
em 
by getting some injections from Calcutta and for this purp 
ose he 
took money twice from deceased No.1. 
5. He had also access to certain hospitals and people connected with 
medicines and sale of medicines. 
6. That he had purchased Pavulon injection from M/s Jaya Krishna 
Medical Hall, Godavarikhani on 1.3.1998. 
7. He was seen at the house of the deceased persons around 10.00 and 
11.00 p.m. on the fateful night of 11.3.1998. 
8. On that night of the occurrence, he had managed to keep his wife 
away from the house of in laws and from his own house. 
9. That the death, according to the medical opinion, was caused due 
to poisoning by Pan curonium bromide, the trade name of which is 
‘Pavulon’ which was administered through injection.",murder
"all the four 
accused together went to the scene of occurrence which is 
just in front of the house of the deceased. A32-Sukhwinder 
Singh made an exhortation that Malkiat Singh should be 
killed. He, then inflicted three blows on him with a 
Gandasi. His grand father, A4-Tarsem Singh inflicted a deep 
stab injury on the belly of the deceased with the help of an 
object called Sua (it is said to be a needle shaped iron rod 
fitted on a wooden handle) At this stage the father and the 
brother PW2-Nanju and PW1-Jaswinder Pal) arrived at the 
scene. They too were attacked by the assailants. A1-Resham 
Singh inflicted a blow on PW2 with the handle of a water 
pump. A2-Harbans Lal inflicted a blow with a Kirpan on PW1. 
It is said that when the injured party started counter 
attacking the assailants the latter v",murder
"On 5th November, 1988, the deceased had gone to his 
duty at 8:00a.m. and returned at 7:30p.m. and after having 
dinner with his family members was sitting in the house 
conversing with them. At that moment, the accused 
accompanied by his friend, who was a neighbour and also a 
friend of the deceased, came to the house of the deceased 
and asked him to join him for a drink. The deceased, 
however, replied that as he had already had his dinner he 
was not inclined to take any liquor. The accused 
nevertheless insisted that the deceased should at least come 
out of the house and sit with them. The deceased agreed to 
Crl.A. No.24 of 2006 REPORTABL 
E 
3 
this arrangement and went out of the house and the accused, 
his friend and the deceased sat outside the complainant’s 
house where the accused and his friend then consumed liquor. 
It appears that after short time the accused started talking 
in an incoherent manner on which his father came out and 
seeing his condition got annoyed and asked the accused to 
leave the place and to stop drinking. This led to an 
exchange of hot words between the accused and his father 
following which the accused slapped his father and 
the 
father also slapped the accused. The deceased intervened at 
that stage and asked the accused as to why he was abusing 
his father and remonstrated with him on that account. 
The 
accused, however, turned on the deceased and told him that 
he was nobody to interfere in a dispute between him and his 
father and a quarrel ensued between the two. The father 
of 
the deceased also intervened in the quarrel and tried to 
separate them but he was pushed aside. The accused then 
took out a knife from his pocket and stabbed the deceased in 
his chest causing him a serious injury leading to his death. 
While the quarrel was going on Leena, P.W.5, the sister of 
the deceased and several others also came to the spot.",murder
"On 10.11.2003, the accused poured kerosene on his wife Menaka; set fire 
to her as a result of which she died on 30.11.2003 and in the course of the 
same transaction he attempted to murder his child aged about 9 months by 
pouring kerosene on her and setting fire to her also. But luckily she 
survived. Therefore, the trial went on against the accused not only under 
Section 302 and 307 I PC but also under Section 498- A I P C. The 
prosecution examined P W s 1 to 8 besides marking Exs. P1 to P15 and 
MOs. 1 and 2.",murder
"On 1st August, 2005, PW1 was sleeping in the verandah
of his house alongwith his son Saran, whereas his wife was
sleeping inside the house alongwith their daughter Shemi,
aged two years. As a matter of safety, PW-1 used to shut the
door of the house from the outside. At about 4:00 a.m. on the
Crl.AppealNos.1568-1569/2008
2nd August, 2005, PW-1 was told by his wife that Shemi was
missing. The couple thereafter made a frantic search for the
child in the vicinity and also called out loudly to her. Hearing
the noise, the neighbours assembled and joined the search
party. An hour later, the naked dead body of the child was
found near the bridge across the AVM Canal and it was
observed that two gold chains, one from the neck and the
other from the waist, were missing. The dead body was
brought to the house and the matter was reported to the
police. An FIR Exhibit P-1 was accordingly recorded at about
7 a.m. in the Police Station. The police arrived in the village
and made the necessary inquiries.The Post-mortem revealed that :
""Death was due to combined effects of drawing
and blunt injuries sustained around nose and
mouth. Injury Nos. 1 to 5 are on genital area. More
injuries are possible by forcible sexual inter course.
Injury Nos. 6 to 9 are also possible by forcible
sexual act. Injury Nos.10 to 13 can be caused by
pressing the victim on the ground. Injury Nos.14
and 15 can be caused by coming into contact with
hands with sufficient force. Injury Nos. 16 to 29
are in and around mouth and nose. It can be
caused with hand with force. Injury Nos.30 to 36
can be caused by forcible contact of hand or
contact with ground. The injury Nos.1 to 36 can be
caused by forcibly taking the child and forcible
sexual act and inter course and throwing the child
Crl.AppealNos.1568-1569/2008
in water as well as application of blunt force during
these transactions. No poison was detected in the
viscera and blood samples collected by the report
obtained is marked as Ext.P4. It is also noted in
the report that identical diatoms were detected
from the water sample collected as well as in the
bone marrow sample collected by me from the
victim. It is also reported that human semen and
spermatozoa detected in vaginal swab collected by
me. That report is marked as Ext.P.5. There is
evidence of penetration and emission of semen.""
",murder
"Shaminabee, 
since deceased, was married to one Shaikh Sattar (hereinafter 
referred to as the appellant) about four years before the 
fateful incident. Sk. Hasham (hereinafter referred to as A2) 
was the father-in-law of the deceased, Sk. Sikander 
(hereinafter referred to as A3) was the brother-in-law while 
Zubedabee (hereinafter referred to as A4) was the mother-inlaw of the deceased. After marriage, the deceased started 
residing with the accused at their house. The appellant used 
to teach the local children in the masjid at Village 
Chikalthana. It was alleged that he used to complain that it 
was not possible to maintain his family with an income of 
Rs.500/- to Rs.600/- per month. After about one and a half to 
two years of the marriage, appellant started demanding Rs. 
40,000/- from his in-laws for the purpose of starting a 
business. As the parents of the wife were unable to meet the 
demand, he used to beat her up frequently. The deceased had 
reported to her parents about the maltreatment meted out to 
her whenever she came to the house of her parents. The couple 
had a son who was aged about two to two and a half years at 
the time. Appellant and the deceased along with their son 
had come to the parental home of the deceased on the occasion 
of Ramzaan-Id on 17.1.2000. They had stayed there for a 
couple of days. Even then the appellant had inquired as to 
what arrangement had been made to fulfill his demand of Rs. 
40,000/-. He was told by the brother of the deceased that 
the family may be able to arrange after the sugarcane 
harvest. On hearing this, the appellant rather angrily said 
""alright"" and left the house in a huff with the deceased, 
without even taking food. 
3. On 22.1.2000, at around 10.00 a.m., the parents of the 
deceased received a message about the ill health of 
Shaminabee. Consequently, the parents, other family members 
and brother of the deceased went to the house of the 
appellant in a tempo. On reaching the house, they saw the 
dead body of Shaminabee in the interior of the house. It was 
placed in a room which had a roof made of clay and wood. The 
deceased had sustained severe bleeding injuries on her head. 
Blood was still oozing from her nostrils and ears. A big 
stone with blood stains was lying near her dead body. The 
clothes of the deceased were also blood stained.",murder
"This is yet another case of a young 22 year old bride being burnt for the sake 
of dowry by 
her in laws. Four persons were tried for the murder. They are the appellant Shanti- mot 
her-in-law of 
the deceased, Vinod -husband of the deceased, Bhushan -younger brother of 
the husband of the 
deceased and Jai Narain -father-in-law of the deceased. The deceased, Dinesh Kumari wa 
s married to 
Vinod on 27th June, 1989. The incident took place on 3rd October, 1993 
when, according to the 
prosecution, Dinesh Kumari was taken to a store room meant for storing hay by Shanti, t 
he appellant 
herein. Shanti is alleged to have poured Kerosene oil on Dinesh Kumari. 
A match stick was lit by 
Bhushan, the younger brother of the husband of Dinesh Kumari and thus s 
he was set on fire. The 
husband of Dinesh Kumari, namely, Vinod and her father-in-law Jai Narain 
are said to have been 
standing by the side and watching the incident quietly. This happened at night between 9 to 1 
0 p.m. on 
3rd October, 1993. The door of the store room was locked from outside 
. However, in view of the 
incessant cries of the woman, she was ultimately removed to the hospital at about 6 a.m. next 
morning.",murder
